GameNumber,PlayerName,Country,Score,SecondaryScore
53,Adam Steiner,Austria,60,0.9793
53,#885989,France,60,0.9792
53,Nawaf Al Omari,Saudi Arabia,60,0.9792
53,#138582,France,60,0.9792
53,#261735,United States of America,60,0.9792
53,Lara Holding-Jones,United Kingdom,60,0.9792
53,Mark Clulow,South Africa,60,0.9792
53,#368208,Malaysia,60,0.9792
53,Shea Nangle,United States of America,60,0.9792
53,#640420,United States of America,60,0.9792
53,Eldar Lachinov,Azerbaijan,60,0.9792
53,Jessica Fourmentel,France,60,0.9792
53,Liliana Bulfone,Australia,60,0.9792
53,Josep Amela Milian,Spain,60,0.9792
53,Sarah Fraser,Georgia,60,0.9792
53,Tom Renker,Germany,60,0.9792
53,Sergio Travieso,Spain,56,0.9797
53,Dan Blake,United States of America,29,0.9792
53,Alyssa Infante,United States of America,20,0.9792
54,Diarmuid Early,Ireland,"1,250",0.9881
54,Andrew Ngai,Australia,"1,250",0.9832
54,Colin Sheehe,United States of America,"1,250",0.9807
54,Elliott Paterson,United Kingdom,"1,250",0.9795
54,Nick Lowman,United States of America,"1,250",0.9792
54,Sergio Trifiletti,Italy,"1,220",0.9798
54,Tze Sheng Yeo,Australia,"1,159",0.9803
54,Jean Wolleh,Germany,"1,159",0.9797
54,Juan Cifuentes,Chile,"1,159",0.9793
54,Brian Wright,United States of America,"1,110",0.9793
54,Michael Holmes,Canada,"1,102",0.9793
54,Jasper van Merle,Netherlands,"1,090",0.9792
54,Julian Poeltl,Germany,"1,090",0.9792
54,Emad Oughourli,United States of America,"1,030",0.9793
54,Anup Agarwal,India,"1,016",0.9819
54,Timothy Shue,New Zealand,"1,016",0.9793
54,Gabriela Stroj,Poland,"1,015",0.9804
54,Brittany Deaton,United States of America,"1,003",0.9841
54,Ben Carr,United States of America,"1,003",0.9796
54,Lorenzo Foti,Italy,"1,000",0.9792
54,Ben Gutscher,China,992,0.98
54,Benjamin Weber,Austria,991,0.9792
54,Adam Carter,Canada,990,0.9838
54,Sameer Jagetia,United States of America,990,0.9793
54,Prithviraj Mavani,India,990,0.9792
54,Peter Scharl,United States of America,985,0.9807
54,Patrick Chatain,Colombia,979,0.9792
54,Anders Richter Lindén,Denmark,973,0.9811
54,Steve Schulz,Australia,949,0.9793
54,Jakub Pomykalski,Poland,940,0.9799
54,David Brown,United States of America,940,0.9794
54,Tim Froelich,United States of America,935,0.9795
54,Jeremy Freelove,United States of America,920,0.9793
54,Zhang Yunyi,China,920,0.9792
54,Jack Franken,United States of America,903,0.9792
54,Harry Seiders,United States of America,891,0.9795
54,Nikolay Georgiev,Bulgaria,880,0.9792
54,Vikram Hattangady,India,880,0.9792
54,Brian Hanley,United States of America,870,0.9793
54,#293174,Australia,870,0.9793
54,Eric Ashton,United States of America,860,0.9796
54,Pakkapong Sricharoen,Thailand,860,0.9792
54,Nicolas Micot,France,860,0.9792
54,#812407,France,832,0.9803
54,Stevenson Yu,Philippines,830,0.9822
54,Kamil Ciesielski,Poland,830,0.9793
54,Washington Demicheli,Brazil,810,0.9797
54,Lianna Gerrish,United States of America,810,0.9792
54,Greg Hingsbergen,United States of America,810,0.9792
54,Grayson Huynh,Australia,802,0.9792
54,Cameron Fraser,New Zealand,800,0.9799
54,Ricardo Domínguez,Mexico,800,0.9792
54,Daniel Hart,United States of America,790,0.9792
54,Marton Hunyady,Hungary,783,0.9795
54,Noëlline Nicol,France,772,0.9792
54,Taylor Robinson,United States of America,770,0.9799
54,Chris Clarke,United Kingdom,770,0.9793
54,Riley Flischel,United States of America,770,0.9792
54,Jason Sindler,United States of America,770,0.9792
54,Alexander Freedman,United States of America,770,0.9792
54,Bram Van Eeckhout,Belgium,770,0.9792
54,Kai Wei Lim,Singapore,758,0.9793
54,Martin Morissette,Canada,753,0.9792
54,Andrew Heybruch,United States of America,742,0.9792
54,Ben Pridmore,United Kingdom,740,0.9792
54,#720566,Austria,732,0.9794
54,Edwin Brown,United Kingdom,730,0.9797
54,#143354,United States of America,730,0.9793
54,Tanguy Prodault,France,724,0.9793
54,Zachary Blonder,United States of America,724,0.9792
54,#898002,United Kingdom,722,0.9792
54,#856485,United States of America,720,0.9817
54,#890706,France,720,0.9803
54,#501846,United States of America,720,0.9802
54,Curtis Landry,United States of America,720,0.9798
54,Lara Holding-Jones,United Kingdom,720,0.9797
54,Domenic Amato,United States of America,720,0.9796
54,#778049,United States of America,720,0.9794
54,Grigoriy Korkishko,Russian Federation,720,0.9794
54,Diana Constantinescu,Canada,720,0.9793
54,Jörg Profanter,Austria,720,0.9792
54,Johnny Valeriote,United States of America,720,0.9792
54,Coby Dombrowsky,United States of America,720,0.9792
54,Harry Gross,United Kingdom,712,0.9795
54,Michael Baker,United States of America,712,0.9792
54,Jonathan Huang,United States of America,710,0.9793
54,#315203,United States of America,710,0.9792
54,Jérémie Verdonck,France,700,0.9818
54,Colin Davidson,United States of America,700,0.9792
54,Rickard Bäck,Sweden,692,0.9792
54,Paul Dent,United Kingdom,690,0.9792
54,Steyn Wolmarans,South Africa,690,0.9792
54,Matt Ficarra,United States of America,682,0.9792
54,Matt Stockton,United States of America,680,0.9793
54,Patrick McKinney,United States of America,680,0.9792
54,Vitor Martinho,Brazil,670,0.9801
54,Graydon Moore,Canada,670,0.9798
54,Lawson Cox,United States of America,670,0.9795
54,#568834,Spain,670,0.9792
54,Julien Lacaze,Réunion,670,0.9792
54,Jason Webber,South Africa,670,0.9792
54,Karim Awenat,United Kingdom,670,0.9792
54,Renier Wessels,South Africa,664,0.9794
54,Dan Blake,United States of America,664,0.9793
54,David Nordstrom,United States of America,664,0.9792
54,Jonna Sorsa,Finland,660,0.9802
54,Jesi Lipp,United States of America,660,0.9794
54,Tom Renker,Germany,660,0.9793
54,Jorge Ivan Ayala Rojas,Colombia,658,0.9792
54,Keegan Morrissey,Canada,652,0.9793
54,Katrin Dziergwa,Germany,650,0.981
54,Bo Rydobon,Thailand,650,0.9792
54,Matt Melsen,United States of America,648,0.9799
54,Gabriel Sotero,Brazil,644,0.9792
54,Hadyn Wiseman,United Kingdom,644,0.9792
54,Brandon Moyer,United States of America,642,0.9814
54,Ben Li,United States of America,636,0.9792
54,Luca Riccardi,Italy,634,0.9798
54,#157573,Germany,632,0.9807
54,Emilie Williams,Canada,632,0.9792
54,#688846,United States of America,630,0.9795
54,#926727,Canada,630,0.9794
54,Katelyn Stienen,United States of America,630,0.9792
54,Robert Valentine,United States of America,628,0.9792
54,Jake Collins,United States of America,628,0.9792
54,Lisa Huang,Australia,622,0.9792
54,Tom Vincent,United Kingdom,620,0.9792
54,#298087,United Kingdom,620,0.9792
54,Nathan Goodroe,United States of America,614,0.9799
54,Jacob De La Cruz,United States of America,610,0.9812
54,Molly Minah,United States of America,610,0.9808
54,Olivier Ghouila-Houri,France,610,0.9792
54,Danielle Huizinga,Netherlands,610,0.9792
54,Jessica Fourmentel,France,610,0.9792
54,#753792,Canada,610,0.9792
54,#857483,United States of America,610,0.9792
54,Neil Foot,United Kingdom,602,0.9794
54,Helen Dupree,United States of America,602,0.9792
54,Ben deLeon,United States of America,600,0.9798
54,James Humpish,United Kingdom,590,0.9792
54,#933389,United States of America,588,0.9795
54,#850194,Latvia,582,0.9798
54,#401600,United States of America,582,0.9796
54,#865029,India,582,0.9792
54,#552222,Peru,581,0.9798
54,#260418,"Hong Kong SAR, China",580,0.9803
54,Victor Demeillers,France,580,0.9796
54,Jaq Kennedy,United Kingdom,580,0.9795
54,Cheong Ng,New Zealand,580,0.9792
54,#142355,Bolivia,570,0.9792
54,#987242,Canada,570,0.9792
54,#640420,United States of America,564,0.9795
54,#946582,Poland,562,0.9798
54,Sai Ruthvik Rachakonda,India,554,0.9792
54,Grant Pitarys,United States of America,548,0.9792
54,#168919,United States of America,544,0.9792
54,Tobias White,Australia,542,0.9792
54,#644095,France,540,0.9798
54,Rob Wheatley,United Kingdom,540,0.9792
54,#294245,United States of America,532,0.9792
54,Cokro Fidian,Indonesia,524,0.9802
54,Thanasis Dogramatzidis,Greece,522,0.9792
54,Theanette Brits,South Africa,522,0.9792
54,#138582,France,516,0.9792
54,Valy Greavu,Romania,506,0.98
54,#395638,United States of America,500,0.9819
54,#549792,United States of America,500,0.9809
54,Igor Dobravc Mesarec,Slovenia,500,0.9808
54,Hussain Ali Nasser,Australia,500,0.9801
54,Joshua Bruce,United States of America,500,0.9794
54,#708756,United Kingdom,500,0.9793
54,Daniel Pereira,Brazil,500,0.9792
54,Will Demere,United States of America,500,0.9792
54,Cecelia Rieb,United States of America,500,0.9792
54,Charlène Hoeve,France,478,0.9792
54,#310336,Indonesia,470,0.9802
54,Nawaf Al Omari,Saudi Arabia,470,0.98
54,Sandip Agarwal,India,470,0.9794
54,#397298,Australia,470,0.9792
54,Jean Drouin,Canada,468,0.9793
54,Thomas Marcelo,Brazil,466,0.9802
54,Mike Kern,United States of America,458,0.9792
54,Paul Richards,United States of America,452,0.982
54,Justin Platt,United States of America,450,0.9825
54,Marc Castro,Spain,450,0.9795
54,Diana Barragan,United States of America,450,0.9795
54,#175833,South Africa,444,0.9792
54,Harry Watson,United Kingdom,444,0.9792
54,Songglod Petchamras,Thailand,438,0.9793
54,#967592,United States of America,437,0.9799
54,Martin Schaaphok,Netherlands,430,0.9805
54,Jim Pappalardo,United States of America,426,0.9816
54,#780299,Poland,426,0.9797
54,#924880,Canada,420,0.9809
54,Lucas Janodet,France,420,0.9801
54,Reece Adams,South Africa,420,0.9797
54,Paulo Guerra,Portugal,420,0.9795
54,Murray Trim,New Zealand,420,0.9792
54,Levi Oberg,United States of America,420,0.9792
54,John Docherty,United Kingdom,410,0.9809
54,Eric Chan,Canada,410,0.9804
54,Jan Hoffman,South Africa,410,0.9792
54,#481992,Canada,410,0.9792
54,Eduardo Nering,Brazil,402,0.9794
54,Romain Clement,France,396,0.9795
54,Fraser Buchanan,Canada,382,0.9792
54,Nikola Grujicic,Serbia,380,0.9816
54,Katie May,United States of America,380,0.9798
54,#944173,Brazil,380,0.9792
54,Juan Pedro León Pinochet,Chile,380,0.9792
54,Charles Poulain,France,360,0.9813
54,#634241,Spain,360,0.9797
54,Torben Lindow,Germany,360,0.9796
54,#436557,France,360,0.9792
54,Jamie Nestrick,United States of America,342,0.9824
54,Kamil Leśniak,Poland,337,0.9802
54,Stefani Nici Hinkel,United States of America,322,0.9792
54,#383593,United States of America,310,0.9803
54,#270791,United States of America,310,0.9797
54,Michel Favilla,France,310,0.9792
54,Vasile Chiriac,Romania,290,0.9795
54,Franz Brunner,Germany,288,0.9866
54,Mark Clulow,South Africa,288,0.9792
54,Michael Freelove,United States of America,283,0.9792
54,#929398,United States of America,270,0.9806
54,#896506,United States of America,270,0.9792
54,#598603,Germany,260,0.9792
54,#488609,Poland,241,0.9792
54,Gareth Watson,South Africa,240,0.9958
54,Blake Ekelund,United States of America,240,0.9953
54,#499194,Colombia,240,0.9822
54,#898498,Singapore,240,0.9803
54,#730481,Switzerland,240,0.9792
54,Kelly Jones,South Africa,190,0.9792
54,Terry Milyard,United States of America,140,0.9792
54,#258046,United States of America,134,0.9841
54,#734124,Germany,120,0.9907
54,Shea Nangle,United States of America,120,0.9796
54,#789959,Canada,120,0.9794
54,#648755,United States of America,120,0.9792
54,#150712,United States of America,88,0.9794
54,#371327,United Kingdom,30,0.9792
54,Bruno Merola,Brazil,30,0.9792
55,Diarmuid Early,Ireland,"1,250",0.9906
55,Grayson Huynh,Australia,"1,250",0.9888
55,Jack Franken,United States of America,"1,250",0.9892
55,Benjamin Weber,Austria,"1,250",0.9877
55,Jeremy Freelove,United States of America,"1,250",0.987
55,Ben Gutscher,China,"1,250",0.9866
55,Sergio Trifiletti,Italy,"1,250",0.9866
55,Matt Stockton,United States of America,"1,250",0.9856
55,Pakkapong Sricharoen,Thailand,"1,250",0.9853
55,Nicolas Micot,France,"1,250",0.9842
55,Coby Dombrowsky,United States of America,"1,250",0.9836
55,Nick Boberg,New Zealand,"1,250",0.9834
55,Johnny Valeriote,United States of America,"1,250",0.983
55,Michael Holmes,Canada,"1,250",0.982
55,Elliott Paterson,United Kingdom,"1,250",0.9818
55,Kenneth Wang,United States of America,"1,250",0.9814
55,Katrin Dziergwa,Germany,"1,250",0.9812
55,Harry Seiders,United States of America,"1,250",0.9803
55,Harry Watson,United Kingdom,"1,205",0.9812
55,Zhang Yunyi,China,"1,160",0.985
55,Bo Rydobon,Thailand,"1,130",0.9893
55,Lorenzo Foti,Italy,"1,130",0.9885
55,Julien Lacaze,Réunion,"1,130",0.9803
55,Luca Riccardi,Italy,"1,130",0.9792
55,Adam Carter,Canada,"1,090",0.9913
55,Matthew Fried,Australia,"1,070",0.9809
55,Eric Ashton,United States of America,"1,040",0.9864
55,Cheong Ng,New Zealand,"1,040",0.9822
55,Taylor Robinson,United States of America,"1,040",0.9792
55,Tom Vincent,United Kingdom,"1,040",0.9792
55,Sameer Jagetia,United States of America,992,0.9809
55,Anders Richter Lindén,Denmark,974,0.9792
55,Juan Cifuentes,Chile,950,0.981
55,Washington Demicheli,Brazil,920,0.9792
55,Victor Demeillers,France,920,0.9792
55,Lianna Gerrish,United States of America,912,0.9792
55,Tanguy Prodault,France,905,0.9812
55,Prithviraj Mavani,India,904,0.9849
55,Karim Awenat,United Kingdom,904,0.983
55,Hadyn Wiseman,United Kingdom,904,0.9825
55,Anup Agarwal,India,902,0.9861
55,Jaq Kennedy,United Kingdom,890,0.9792
55,Jean Wolleh,Germany,888,0.9802
55,Riley Flischel,United States of America,850,0.9792
55,Erick Escalante,Peru,836,0.9842
55,Timothy Shue,New Zealand,834,0.9832
55,Martin Schaaphok,Netherlands,814,0.9801
55,Vikram Hattangady,India,800,0.9828
55,Eduardo Gonzalez Arias,Spain,800,0.9826
55,Julian Poeltl,Germany,800,0.9816
55,#310336,Indonesia,800,0.9807
55,Nikolay Georgiev,Bulgaria,800,0.9804
55,Adam Reichenbach,Hungary,800,0.9803
55,#981751,France,800,0.9802
55,Renier Wessels,South Africa,800,0.9797
55,Robert Valentine,United States of America,800,0.9793
55,Ben Taylor,Australia,800,0.9793
55,Wojciech Rybak,Poland,800,0.9792
55,Stevenson Yu,Philippines,800,0.9792
55,Andrew Hall,United States of America,800,0.9792
55,Klinsmann Langhanz,Brazil,800,0.9792
55,Cameron Fraser,New Zealand,800,0.9792
55,Hussain Ali Nasser,Australia,792,0.9792
55,Paul Dent,United Kingdom,792,0.9792
55,Ben Li,United States of America,792,0.9792
55,Michael Baker,United States of America,792,0.9792
55,#897572,Poland,791,0.9798
55,Danny Whittaker,Singapore,788,0.9792
55,Kelly Jones,South Africa,782,0.9792
55,Valy Greavu,Romania,782,0.9792
55,#708756,United Kingdom,764,0.9807
55,Josep Amela Milian,Spain,764,0.9792
55,Curtis Landry,United States of America,756,0.9812
55,Thanasis Dogramatzidis,Greece,752,0.9792
55,Felipe Rocha Carvalho,Brazil,748,0.9792
55,Daniel Hart,United States of America,744,0.9799
55,#896506,United States of America,744,0.9793
55,Greg Hingsbergen,United States of America,744,0.9792
55,Alexander Freedman,United States of America,744,0.9792
55,#865029,India,740,0.9792
55,Cokro Fidian,Indonesia,737,0.9795
55,Jakub Pomykalski,Poland,724,0.9837
55,Jan Hoffman,South Africa,719,0.9792
55,Chris Wilson,United Kingdom,716,0.9792
55,Blake Ekelund,United States of America,705,0.9792
55,Brian Wright,United States of America,697,0.9807
55,Gabriela Stroj,Poland,689,0.9792
55,Steyn Wolmarans,South Africa,684,0.9792
55,Noëlline Nicol,France,672,0.9792
55,Jason Webber,South Africa,656,0.9792
55,Helen Dupree,United States of America,648,0.9792
55,Yiwei Cao,Luxembourg,648,0.9792
55,Jorge Ivan Ayala Rojas,Colombia,640,0.9792
55,Tobias White,Australia,629,0.9792
55,Edwin Brown,United Kingdom,623,0.9792
55,#393572,Austria,621,0.9792
55,Gareth Watson,South Africa,620,0.983
55,#540597,Italy,620,0.9805
55,#501846,United States of America,620,0.9802
55,#780299,Poland,620,0.9795
55,#549792,United States of America,620,0.9792
55,Charles Poulain,France,620,0.9792
55,Sarolta Váraljai,Hungary,620,0.9792
55,#156986,United Kingdom,616,0.9795
55,Kai Wei Lim,Singapore,613,0.9795
55,Ricardo Domínguez,Mexico,611,0.9799
55,Ben Pridmore,United Kingdom,604,0.9793
55,Ana Pineda,Spain,604,0.9792
55,#969117,Sweden,584,0.9792
55,Thomas Beard,United Kingdom,560,0.9794
55,Igor Dobravc Mesarec,Slovenia,544,0.9794
55,Robert Guiher,United States of America,532,0.9805
55,#972286,United Kingdom,510,0.9792
55,Andrew Heybruch,United States of America,504,0.9797
55,Nawaf Al Omari,Saudi Arabia,500,0.9792
55,David Tang,Australia,475,0.9797
55,#585319,Bolivia,460,0.9811
55,#369677,Australia,460,0.9806
55,#688846,United States of America,460,0.98
55,Jérémie Verdonck,France,460,0.9799
55,#768734,United Kingdom,460,0.9798
55,James Curtis,United Kingdom,460,0.9795
55,Neil Foot,United Kingdom,460,0.9793
55,Jessica Fourmentel,France,460,0.9792
55,Stig Hedström-Cornéer,Sweden,460,0.9792
55,Katelyn Stienen,United States of America,454,0.9796
55,Ben Henry,United States of America,443,0.9792
55,Zaur Dzhemaldinov,Russian Federation,413,0.9792
55,Diana Constantinescu,Canada,400,0.9792
55,Grigoriy Korkishko,Russian Federation,390,0.9793
55,Theanette Brits,South Africa,376,0.9792
55,Rickard Bäck,Sweden,362,0.9795
55,Charlène Hoeve,France,361,0.9799
55,Robert Buemmer,Australia,352,0.9825
55,#554322,United States of America,344,0.9794
55,Vanessa Schulz,Germany,341,0.9794
55,#157573,Germany,334,0.9801
55,Franz Brunner,Germany,330,0.9795
55,Katie May,United States of America,325,0.9792
55,Jack Parsons,United Kingdom,320,0.9802
55,Nathan Goodroe,United States of America,320,0.9794
55,Ashleigh Roberts,United States of America,320,0.9793
55,#301598,United States of America,320,0.9793
55,Lara Holding-Jones,United Kingdom,320,0.9792
55,#548627,United Arab Emirates,320,0.9792
55,#704583,United States of America,320,0.9792
55,#778422,South Africa,320,0.9792
55,Sandip Agarwal,India,320,0.9792
55,Mark Clulow,South Africa,320,0.9792
55,Michel Favilla,France,320,0.9792
55,Jordi Gual,Mexico,320,0.9792
55,#276829,India,320,0.9792
55,#857483,United States of America,317,0.9792
55,James Humpish,United Kingdom,314,0.981
55,#898498,Singapore,278,0.9813
55,Hayden Farrier,Australia,272,0.9798
55,Paulo Guerra,Portugal,260,0.9792
55,Fraser Buchanan,Canada,252,0.9794
55,#499194,Colombia,232,0.9804
55,#260418,"Hong Kong SAR, China",218,0.9792
55,Josh vaughan,United States of America,200,0.98
55,#871553,Germany,200,0.9797
55,Rory Ackerman,Australia,200,0.9796
55,Songglod Petchamras,Thailand,200,0.9795
55,Gregory Thompson,United States of America,200,0.9793
55,#273242,France,200,0.9792
55,Sergio Travieso,Spain,182,0.98
55,#443796,India,140,0.9792
55,Kamil Leśniak,Poland,121,0.9809
55,#114127,United States of America,110,0.9794
55,Reece Adams,South Africa,107,0.9792
55,Domenic Amato,United States of America,100,0.9795
55,Maria malham,United Kingdom,100,0.9792
55,#730481,Switzerland,97,0.9882
55,#498698,Australia,94,0.9802
55,#126476,Germany,94,0.9792
55,Lisa Huang,Australia,91,0.9792
55,Arnold Miron,United Kingdom,40,0.9792
55,Jouni Kari,Finland,40,0.9792
55,Alyssa Infante,United States of America,38,0.9792
55,Vasile Chiriac,Romania,12,0.9795
55,Nikola Grujicic,Serbia,4,0.9863
55,Dan Blake,United States of America,2,0.9965
56,Diarmuid Early,Ireland,"1,250",0.983
56,Brittany Deaton,United States of America,"1,184",0.9796
56,Anup Agarwal,India,"1,170",0.9792
56,Peter Scharl,United States of America,"1,170",0.9792
56,Jack Franken,United States of America,"1,134",0.9792
56,Jasper van Merle,Netherlands,"1,112",0.9795
56,Taylor Robinson,United States of America,"1,030",0.9805
56,Willem Gerritsen,Netherlands,"1,030",0.9796
56,Julien Lacaze,Réunion,"1,030",0.9795
56,Brian Wright,United States of America,"1,030",0.9792
56,Jeremy Freelove,United States of America,980,0.9792
56,Adam Carter,Canada,950,0.9803
56,Adam Reichenbach,Hungary,950,0.9797
56,Kamil Ciesielski,Poland,950,0.9797
56,Timothy Shue,New Zealand,950,0.9794
56,Min Chen,Australia,950,0.9794
56,Bruno Merola,Brazil,950,0.9793
56,Sergio Trifiletti,Italy,950,0.9792
56,Lorenzo Foti,Italy,950,0.9792
56,Greg Hingsbergen,United States of America,950,0.9792
56,Coby Dombrowsky,United States of America,950,0.9792
56,Joshua Bruce,United States of America,950,0.9792
56,Jakub Pomykalski,Poland,926,0.9792
56,Stevenson Yu,Philippines,902,0.9792
56,Eric Ashton,United States of America,900,0.9792
56,Nicolas Micot,France,845,0.9802
56,Jean Wolleh,Germany,845,0.9792
56,Anders Richter Lindén,Denmark,838,0.9792
56,Jason Hutcheson,United States of America,822,0.9792
56,Sameer Jagetia,United States of America,814,0.9792
56,Wojciech Rybak,Poland,810,0.9792
56,Mason Che,United States of America,806,0.9792
56,Tim Froelich,United States of America,798,0.9793
56,Jasmine Qin,Canada,790,0.9799
56,#981751,France,790,0.9797
56,Patrick Chatain,Colombia,790,0.9794
56,David Nordstrom,United States of America,790,0.9793
56,Yiwei Cao,Luxembourg,790,0.9792
56,Alexander Freedman,United States of America,790,0.9792
56,Elliott Paterson,United Kingdom,790,0.9792
56,Prithviraj Mavani,India,790,0.9792
56,#857483,United States of America,790,0.9792
56,Jason Webber,South Africa,790,0.9792
56,Ana Pineda,Spain,790,0.9792
56,Jesi Lipp,United States of America,790,0.9792
56,Hadyn Wiseman,United Kingdom,766,0.9792
56,Benjamin Weber,Austria,757,0.9793
56,Ben deLeon,United States of America,749,0.9802
56,Lianna Gerrish,United States of America,742,0.9794
56,Curtis Landry,United States of America,740,0.9794
56,#708756,United Kingdom,740,0.9792
56,Klinsmann Langhanz,Brazil,740,0.9792
56,Jeff Borek,United States of America,737,0.9792
56,Johnny Valeriote,United States of America,730,0.9795
56,Ricardo Domínguez,Mexico,724,0.9793
56,Harry Gross,United Kingdom,719,0.9792
56,Chris Clarke,United Kingdom,706,0.9792
56,Martin Morissette,Canada,705,0.9792
56,Paul Dent,United Kingdom,686,0.981
56,#859310,South Africa,686,0.9805
56,Bo Rydobon,Thailand,686,0.9792
56,Matt Ficarra,United States of America,686,0.9792
56,Riley Flischel,United States of America,685,0.9799
56,Julian Poeltl,Germany,685,0.9796
56,Andrew Heybruch,United States of America,678,0.9799
56,Helen Dupree,United States of America,678,0.9794
56,Thanasis Dogramatzidis,Greece,678,0.9792
56,Ben Li,United States of America,675,0.9799
56,Nikolay Georgiev,Bulgaria,675,0.9793
56,Marton Hunyady,Hungary,675,0.9793
56,Brian Hanley,United States of America,675,0.9792
56,Keegan Morrissey,Canada,675,0.9792
56,Chris Wilson,United Kingdom,671,0.9792
56,Marcus Hedbring,Sweden,669,0.9792
56,Daniel Hart,United States of America,664,0.9795
56,Gareth Watson,South Africa,658,0.9811
56,Zhang Yunyi,China,655,0.9792
56,Juan Cifuentes,Chile,652,0.9792
56,Ben Pridmore,United Kingdom,650,0.9843
56,Jim Pappalardo,United States of America,650,0.9843
56,Matt Melsen,United States of America,650,0.9835
56,Diana Constantinescu,Canada,650,0.9818
56,Jamie Nestrick,United States of America,650,0.9817
56,Dan Blake,United States of America,650,0.9804
56,Hussain Ali Nasser,Australia,650,0.9803
56,#188392,Canada,650,0.9797
56,Graydon Moore,Canada,650,0.9796
56,Noëlline Nicol,France,650,0.9795
56,Lara Holding-Jones,United Kingdom,650,0.9795
56,Jordi Gual,Mexico,650,0.9792
56,#168919,United States of America,650,0.9792
56,Arnold Miron,United Kingdom,650,0.9792
56,Emilie Williams,Canada,650,0.9792
56,Jake Collins,United States of America,650,0.9792
56,Jörg Profanter,Austria,650,0.9792
56,Jacob Andrews,United States of America,646,0.9805
56,Pakkapong Sricharoen,Thailand,640,0.9792
56,Karim Awenat,United Kingdom,638,0.9792
56,Paulo Guerra,Portugal,630,0.9795
56,Nick Lowman,United States of America,627,0.9792
56,Ben Henry,United States of America,626,0.9794
56,#554322,United States of America,620,0.98
56,Thomas Beard,United Kingdom,615,0.9792
56,Katie May,United States of America,608,0.9792
56,Jouni Kari,Finland,607,0.9804
56,Fritz Burkhardt,United States of America,601,0.9792
56,Edwin Brown,United Kingdom,600,0.9827
56,Lawson Cox,United States of America,600,0.9812
56,Knoed Brookhuis,Netherlands,600,0.9804
56,Eric Kelley,United States of America,600,0.9792
56,Franz Brunner,Germany,591,0.9796
56,Grigoriy Korkishko,Russian Federation,566,0.9794
56,#876106,Germany,565,0.9792
56,Andrew Cheng,Canada,563,0.9792
56,Tze Sheng Yeo,Australia,557,0.9797
56,#290807,United States of America,553,0.9793
56,#157573,Germany,546,0.9814
56,Jacob De La Cruz,United States of America,546,0.981
56,Blake Ekelund,United States of America,546,0.9792
56,Jorge Ivan Ayala Rojas,Colombia,546,0.9792
56,Jaq Kennedy,United Kingdom,545,0.9792
56,Ryan Olstad,United States of America,545,0.9792
56,Dan Seiders,United States of America,536,0.9792
56,#101164,Canada,535,0.9792
56,Andrew Hall,United States of America,535,0.9792
56,Matt Stockton,United States of America,531,0.9792
56,Jonathan Huang,United States of America,526,0.9793
56,Jan Hoffman,South Africa,515,0.9793
56,Michael Baker,United States of America,515,0.9792
56,Jean Drouin,Canada,510,0.9808
56,James Curtis,United Kingdom,510,0.9802
56,Logan Clarke,New Zealand,510,0.9793
56,Danny Whittaker,Singapore,498,0.9799
56,Vikram Hattangady,India,497,0.9792
56,Diana Barragan,United States of America,496,0.9794
56,Kelly Jones,South Africa,496,0.9792
56,Justin Platt,United States of America,495,0.9819
56,#501846,United States of America,490,0.9886
56,#786442,United States of America,490,0.9798
56,Trey Scheid,United States of America,490,0.9797
56,#688846,United States of America,490,0.9792
56,Luca Riccardi,Italy,486,0.9793
56,Tanguy Prodault,France,480,0.9795
56,Tom Vincent,United Kingdom,480,0.9792
56,Nick Ros,Netherlands,480,0.9792
56,Charles Poulain,France,478,0.9792
56,Felipe Rocha Carvalho,Brazil,476,0.9804
56,#299681,Australia,476,0.9796
56,Alana Reid,Canada,460,0.9832
56,Molly Minah,United States of America,455,0.9804
56,Michel Favilla,France,448,0.9792
56,Terry Milyard,United States of America,446,0.9792
56,#585319,Bolivia,445,0.9792
56,#651989,Australia,443,0.9792
56,#540597,Italy,440,0.9807
56,John Docherty,United Kingdom,440,0.9804
56,#444269,United States of America,440,0.9799
56,Robert Valentine,United States of America,440,0.9792
56,Mark Clulow,South Africa,425,0.9792
56,Matthew Eaton,United States of America,424,0.9792
56,Rickard Bäck,Sweden,414,0.9792
56,#282426,United States of America,413,0.9798
56,Ben Taylor,Australia,413,0.9793
56,Sandip Agarwal,India,406,0.9796
56,Harry Seiders,United States of America,406,0.9792
56,#156986,United Kingdom,405,0.9795
56,Fraser Buchanan,Canada,400,0.9792
56,Julian Buhagiar,United Kingdom,397,0.9794
56,Eduardo Gonzalez Arias,Spain,393,0.9801
56,Calvin lim,Indonesia,391,0.9816
56,Matthew Brom,United States of America,391,0.9803
56,Josep Amela Milian,Spain,386,0.9792
56,Vanessa Schulz,Germany,385,0.9803
56,#865029,India,385,0.9792
56,Theanette Brits,South Africa,385,0.9792
56,Marc Castro,Spain,376,0.9792
56,Alisha Jha,United Kingdom,375,0.9907
56,#270791,United States of America,375,0.9803
56,#451569,Australia,375,0.9794
56,Bernardo Herrera,Colombia,375,0.9792
56,Raymond Medina,United States of America,375,0.9792
56,Igor Dobravc Mesarec,Slovenia,374,0.9795
56,Vitor Martinho,Brazil,365,0.9792
56,Valy Greavu,Romania,364,0.9792
56,Michael Freelove,United States of America,362,0.9792
56,Samir Asadov,Ukraine,356,0.9792
